,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
72,uraw,2017,神戸,0,3,1,45,51,10.7,13,23.1,62.4,17.03,13.08,91.36,9.79,7,0,595,80.2,14,28.6,17,2,5,22,95.5,16,43.8,18,94.4,18,2,3,1,0,42,15,118235,167,121
73,uraw,2017,仙台,0,7,0,51,56,16.8,19,31.6,55.6,19.37,17.02,97.93,9.58,8,1,586,85.0,13,30.8,14,2,6,19,100.0,5,40.0,18,83.3,13,1,2,1,0,45,20,116953,196,113
74,uraw,2017,FC東京,0,1,0,50,49,9.4,13,7.7,49.3,13.91,12.59,85.95,21.77,5,0,457,76.1,10,0.0,19,3,6,17,88.2,12,58.3,24,75.0,27,6,2,0,0,35,15,116953,161,138
75,uraw,2017,札幌,0,3,2,55,60,19.5,23,13.0,64.0,20.57,18.90,69.87,7.49,11,1,652,86.3,9,11.1,14,6,6,18,94.4,16,43.8,12,91.7,12,2,1,2,0,69,19,107234,149,118
76,uraw,2017,大宮,2,0,1,60,59,18.2,22,0.0,65.6,25.27,20.05,84.45,9.45,3,0,629,83.8,23,17.4,18,0,6,27,100.0,26,42.3,21,71.4,19,1,1,1,0,65,21,107234,145,121
77,uraw,2017,鹿島,2,0,1,49,50,10.2,13,0.0,64.4,14.61,12.66,85.08,6.06,2,0,517,79.9,10,0.0,14,3,6,27,92.6,25,48.0,30,80.0,17,2,3,3,0,50,14,106978,180,128
78,uraw,2017,新潟,0,6,1,41,49,14.7,19,26.3,60.9,15.94,14.72,82.50,14.82,9,0,557,82.6,9,22.2,20,3,5,20,100.0,7,28.6,28,60.7,16,5,3,1,0,42,12,106978,162,129
79,uraw,2017,清水,1,3,3,58,54,15.7,20,15.0,65.2,27.72,20.88,73.31,9.16,6,0,631,84.0,19,31.6,11,3,10,28,96.4,20,65.0,16,75.0,17,3,5,1,0,61,25,112466,188,127
80,uraw,2017,柏,2,0,1,51,55,10.8,15,0.0,51.1,15.68,10.82,83.66,10.98,3,1,429,73.7,19,31.6,18,3,6,28,96.4,22,40.9,18,83.3,12,2,6,1,0,38,15,112466,144,139
81,uraw,2017,磐田,2,2,4,57,48,12.9,15,13.3,62.3,22.75,17.22,70.45,10.54,2,0,589,80.8,23,26.1,12,0,4,20,100.0,14,64.3,15,60.0,16,1,5,0,0,48,26,112246,174,116
82,uraw,2017,鳥栖,2,1,2,66,54,10.5,12,8.3,62.7,30.01,25.00,84.66,7.69,5,1,595,86.4,21,23.8,11,1,5,19,89.5,17,47.1,8,87.5,21,3,3,1,0,75,30,112246,128,114
